id,review_id,category_id,rating_value,created_at
532,1302,4,4.6,2025-06-17T10:19:08.346048
533,1303,4,4.6,2025-06-17T10:19:08.346050
534,1304,4,4.6,2025-06-17T10:19:08.346052
535,1305,4,4.6,2025-06-17T10:19:08.346054
536,1301,5,4.6,2025-06-17T10:19:08.346164
537,1302,5,4.6,2025-06-17T10:19:08.346166
538,1303,5,4.6,2025-06-17T10:19:08.346168
539,1304,5,4.6,2025-06-17T10:19:08.346170
540,1305,5,4.6,2025-06-17T10:19:08.346172
541,1351,1,4.6,2025-06-17T10:19:08.346282
542,1352,1,4.6,2025-06-17T10:19:08.346285
543,1353,1,4.6,2025-06-17T10:19:08.346287
544,1354,1,4.6,2025-06-17T10:19:08.346294
545,1355,1,4.6,2025-06-17T10:19:08.346296
546,1351,2,4.7,2025-06-17T10:19:08.346406
547,1352,2,4.7,2025-06-17T10:19:08.346408
548,1353,2,4.7,2025-06-17T10:19:08.346410
549,1354,2,4.7,2025-06-17T10:19:08.346418
550,1355,2,4.7,2025-06-17T10:19:08.346420
551,1351,4,4.8,2025-06-17T10:19:08.346524
552,1352,4,4.8,2025-06-17T10:19:08.346526
553,1353,4,4.8,2025-06-17T10:19:08.346528
554,1354,4,4.8,2025-06-17T10:19:08.346530
555,1355,4,4.8,2025-06-17T10:19:08.346532
556,1351,5,4.5,2025-06-17T10:19:08.346630
557,1352,5,4.5,2025-06-17T10:19:08.346633
558,1353,5,4.5,2025-06-17T10:19:08.346634
559,1354,5,4.5,2025-06-17T10:19:08.346636
560,1355,5,4.5,2025-06-17T10:19:08.346638
561,1401,1,4.4,2025-06-17T10:19:08.346737
562,1402,1,4.4,2025-06-17T10:19:08.346739
563,1403,1,4.4,2025-06-17T10:19:08.346741
564,1404,1,4.4,2025-06-17T10:19:08.346743
565,1405,1,4.4,2025-06-17T10:19:08.346745
566,1401,2,4.5,2025-06-17T10:19:08.346843
567,1402,2,4.5,2025-06-17T10:19:08.346845
568,1403,2,4.5,2025-06-17T10:19:08.346847
569,1404,2,4.5,2025-06-17T10:19:08.346849
570,1405,2,4.5,2025-06-17T10:19:08.346851
571,1401,4,4.5,2025-06-17T10:19:08.346950
572,1402,4,4.5,2025-06-17T10:19:08.346952
573,1403,4,4.5,2025-06-17T10:19:08.346954
574,1404,4,4.5,2025-06-17T10:19:08.346956
575,1405,4,4.5,2025-06-17T10:19:08.346958
576,1401,5,4.2,2025-06-17T10:19:08.347056
577,1402,5,4.2,2025-06-17T10:19:08.347058
578,1403,5,4.2,2025-06-17T10:19:08.347060
579,1404,5,4.2,2025-06-17T10:19:08.347062
580,1405,5,4.2,2025-06-17T10:19:08.347064
