id,review_id,category_id,rating_value,created_at
533,1279,4,4.7,2025-06-16T20:52:53.546976
534,1280,4,4.7,2025-06-16T20:52:53.546984
535,1281,4,4.7,2025-06-16T20:52:53.546986
536,1277,5,4.4,2025-06-16T20:52:53.547083
537,1278,5,4.4,2025-06-16T20:52:53.547085
538,1279,5,4.4,2025-06-16T20:52:53.547087
539,1280,5,4.4,2025-06-16T20:52:53.547089
540,1281,5,4.4,2025-06-16T20:52:53.547095
541,1326,1,4.2,2025-06-16T20:52:53.547194
542,1327,1,4.2,2025-06-16T20:52:53.547196
543,1328,1,4.2,2025-06-16T20:52:53.547198
544,1329,1,4.2,2025-06-16T20:52:53.547200
545,1330,1,4.2,2025-06-16T20:52:53.547201
546,1326,2,4.4,2025-06-16T20:52:53.547306
547,1327,2,4.4,2025-06-16T20:52:53.547308
548,1328,2,4.4,2025-06-16T20:52:53.547316
549,1329,2,4.4,2025-06-16T20:52:53.547323
550,1330,2,4.4,2025-06-16T20:52:53.547325
551,1326,4,4.4,2025-06-16T20:52:53.547426
552,1327,4,4.4,2025-06-16T20:52:53.547428
553,1328,4,4.4,2025-06-16T20:52:53.547430
554,1329,4,4.4,2025-06-16T20:52:53.547432
555,1330,4,4.4,2025-06-16T20:52:53.547434
556,1326,5,4.0,2025-06-16T20:52:53.547540
557,1327,5,4.0,2025-06-16T20:52:53.547542
558,1328,5,4.0,2025-06-16T20:52:53.547544
559,1329,5,4.0,2025-06-16T20:52:53.547545
560,1330,5,4.0,2025-06-16T20:52:53.547547
